scientific_name,title,author,license,original_url,card_url
Liatris ligulistylis,Showy Blazingstar (Liatris ligulistylis),wackybadger,CC BY-SA 2.0,https://www.flickr.com/photos/8584048@N05/19587398303,https://live.staticflickr.com/377/19587398303_a1bb0e6eee_z.jpg
Liatris mucronata,Liatris mucronata (syn: L. punctata var. mucronata),sonnia hill,CC BY 2.0,https://www.flickr.com/photos/18453498@N07/52487527190,https://live.staticflickr.com/65535/52487527190_dafed08ae6_z.jpg
Liatris punctata,Plants80,NRCS Montana,Public Domain Mark 1.0,https://www.flickr.com/photos/160831427@N06/25010095838,https://live.staticflickr.com/4523/25010095838_8557146a0a_z.jpg
Liatris pycnostachya,Blazing Star,BlueRidgeKitties,CC BY-NC-SA 2.0,https://www.flickr.com/photos/41380738@N05/38772834015,https://live.staticflickr.com/4722/38772834015_583f532ce8_z.jpg
Liatris spicata,Liatris spicata Blazing Star maybe,pigdump,CC BY-NC-ND 2.0,https://www.flickr.com/photos/48337276@N00/28096625462,https://live.staticflickr.com/7642/28096625462_cef102bf63_z.jpg
Liatris tenuifolia,"Green Lynx Spider (Peucetia viridans) on a Blazing Star (Liatris tenuifolia) in Green Swamp, Supply, NC",thomrstrom,CC BY-NC 2.0,https://www.flickr.com/photos/86521802@N00/52329452890,https://live.staticflickr.com/65535/52329452890_c4056f441a_z.jpg
Ligusticum scoticum,first sprouts of scots lovage (Ligusticum scoticum),gennadyalexandrov,CC BY 2.0,https://www.flickr.com/photos/149060769@N03/40949733580,https://live.staticflickr.com/1740/40949733580_5452b4301a_z.jpg
Lilium columbianum,J20170531-0038—Lilium columbianum—RPBG—DxO,John Rusk,CC BY 2.0,https://www.flickr.com/photos/12303842@N00/34312801763,https://live.staticflickr.com/4237/34312801763_d7dbb37993_z.jpg
Lilium michiganense,Michigan Lily,steveburt1947,CC BY-NC-ND 2.0,https://www.flickr.com/photos/21121484@N02/19976561399,https://live.staticflickr.com/373/19976561399_0dae994f99_z.jpg
Lilium philadelphicum,Wood Lily,USFWS Mountain Prairie,CC BY 2.0,https://www.flickr.com/photos/51986662@N05/18903924014,https://live.staticflickr.com/527/18903924014_ff0179e08b_z.jpg
Lilium superbum,Lilium superbum (Turk's-cap lily) Garrett County Md,Lydia Fravel,CC BY 2.0,https://www.flickr.com/photos/158105449@N02/51360896586,https://live.staticflickr.com/65535/51360896586_fb9d75449c_z.jpg
Lindera benzoin,Lindera benzoin early autumn foliage,dogtooth77,CC BY-NC-SA 2.0,https://www.flickr.com/photos/53817483@N00/50535389886,https://live.staticflickr.com/65535/50535389886_e693a78dd7_z.jpg
Linnaea borealis,Twin flower,Mount Rainier NPS,CC BY 2.0,https://www.flickr.com/photos/78037339@N03/19591268258,https://live.staticflickr.com/260/19591268258_e9d357e6f5_z.jpg
Linum berlandieri,Linum berlandieri,sonnia hill,CC BY 2.0,https://www.flickr.com/photos/18453498@N07/52724818317,https://live.staticflickr.com/65535/52724818317_8984c0de55_z.jpg
Linum lewisii,"blue flax, Linum lewisii var. lewisii",Jim Morefield,CC BY-SA 2.0,https://www.flickr.com/photos/127605180@N04/40982607805,https://live.staticflickr.com/871/40982607805_88b596ef13_z.jpg
Lipochaeta kamolensis,starr-150518-0801-Melanthera_kamolensis-flowering_habit_with_Anna_and_Kim-Olinda_Rare_Plant_Nursery-Maui,Starr Environmental,CC BY 2.0,https://www.flickr.com/photos/97499887@N06/24918103899,https://live.staticflickr.com/1708/24918103899_9219ebcfbb_z.jpg
Liquidambar styraciflua,"210305 093 Japanese Friendship Gdn - Liquidambar styraciflua Sweet Gum, Nandina domestica, Rhododendron Satsuki-type Azalea",cultivar413,CC BY 2.0,https://www.flickr.com/photos/131880272@N06/51025677193,https://live.staticflickr.com/65535/51025677193_124a8acb53_z.jpg
Liriodendron tulipifera,Liriodendron tulipifera,BlueRidgeKitties,CC BY-NC-SA 2.0,https://www.flickr.com/photos/41380738@N05/49001471466,https://live.staticflickr.com/65535/49001471466_9d5daa0a32_z.jpg
Lithophragma parviflorum,Woodland star - Lithophragma parviflorum,Pictoscribe -,CC BY-NC-ND 2.0,https://www.flickr.com/photos/70414856@N00/16940996001,https://live.staticflickr.com/7597/16940996001_da96b64481_z.jpg
Lobelia cardinalis,Lobelia cardinalis,BlueRidgeKitties,CC BY-NC-SA 2.0,https://www.flickr.com/photos/41380738@N05/24736605997,https://live.staticflickr.com/4753/24736605997_36a30d116c_z.jpg
Lobelia dortmanna,🇳🇴 Botnegras 🇬🇧 Water lobelia (Lobelia dortmanna),kjetilrim,CC BY-NC-ND 2.0,https://www.flickr.com/photos/182880580@N08/51866261284,https://live.staticflickr.com/65535/51866261284_c38cc0aa4e_z.jpg
Lobelia inflata,Lobelia inflata,Adam Balzer,CC BY-NC-ND 2.0,https://www.flickr.com/photos/99579779@N05/19589945856,https://live.staticflickr.com/517/19589945856_f6d3924557_z.jpg
Lobelia kalmii,"Lobelia kalmii (brook lobelia), West Hartford, VT",Doug_McGrady,CC BY 2.0,https://www.flickr.com/photos/150919437@N06/35971850681,https://live.staticflickr.com/4316/35971850681_393483eb20_z.jpg
Lobelia nuttallii,Lobelia nuttallii floral detail,dogtooth77,CC BY-NC-SA 2.0,https://www.flickr.com/photos/53817483@N00/21101190845,https://live.staticflickr.com/5623/21101190845_69f829733c_z.jpg
Lobelia puberula,Lobelia puberula,NatePNHP,CC BY-NC-SA 2.0,https://www.flickr.com/photos/157919384@N05/39299087294,https://live.staticflickr.com/4665/39299087294_60e73d02ab_z.jpg
Lobelia siphilitica,Lobelia siphilitica,Adam Balzer,CC BY-NC-ND 2.0,https://www.flickr.com/photos/99579779@N05/21307059446,https://live.staticflickr.com/644/21307059446_debc400de4_z.jpg
Lobelia spicata,Lobelia spicata var. spicata (Spiked Lobelia) - Rattlesnake Hill,Doug_McGrady,CC BY 2.0,https://www.flickr.com/photos/150919437@N06/34590974156,https://live.staticflickr.com/4162/34590974156_ace1c5667d_z.jpg
Lomatium dasycarpum,Lomatium dasycarpum subsp dasycarpum,Juniperus_scopulorum,CC BY-NC 2.0,https://www.flickr.com/photos/82244653@N08/26413318904,https://live.staticflickr.com/7267/26413318904_efd733dc30_z.jpg
Lomatium dissectum,Lomatium dissectum - fernleaf biscuitroot,Matt Lavin,CC BY-SA 2.0,https://www.flickr.com/photos/35478170@N08/44267030460,https://live.staticflickr.com/4910/44267030460_41524472f2_z.jpg
Lomatium nevadense,Lomatium nevadense var. parishii,aspidoscelis,CC0,https://www.flickr.com/photos/26246711@N00/50892081308,https://live.staticflickr.com/65535/50892081308_2c7aa0e3f1_z.jpg
Lomatium nudicaule,Lomatium nudicaule,brewbooks,CC BY-SA 2.0,https://www.flickr.com/photos/93452909@N00/42022995521,https://live.staticflickr.com/831/42022995521_38f93aa762_z.jpg
Lomatium utriculatum,Lomatium utriculatum - Biscuit Root (2),A_Nautilus,CC BY-NC-SA 2.0,https://www.flickr.com/photos/133763078@N04/20349703832,https://live.staticflickr.com/465/20349703832_888787ee8b_z.jpg
Lonicera arizonica,Tadpole Ridge,aspidoscelis,CC0,https://www.flickr.com/photos/26246711@N00/37934351215,https://live.staticflickr.com/4515/37934351215_a1507f67dd_z.jpg
Lonicera ciliosa,Orange honeysuckle,CAJC: in the PNW,CC BY-SA 2.0,https://www.flickr.com/photos/88913562@N00/52091499527,https://live.staticflickr.com/65535/52091499527_fb776fdcb4_z.jpg
Lonicera dioica,Red Honeysuckle (Lonicera dioica),wackybadger,CC BY-SA 2.0,https://www.flickr.com/photos/8584048@N05/24298433332,https://live.staticflickr.com/1554/24298433332_c00991bb55_z.jpg
Lonicera hispidula,Lonicera hispidula,peganum,CC BY-SA 2.0,https://www.flickr.com/photos/26698606@N03/21475415733,https://live.staticflickr.com/629/21475415733_1e366ab537_z.jpg
Lonicera involucrata,"Little Yellow Ones, aka Black Twinberry (Lonicera involucrata)",A.Davey,CC BY-NC-ND 2.0,https://www.flickr.com/photos/40595948@N00/49990030387,https://live.staticflickr.com/65535/49990030387_3f8dd17e24_z.jpg
Lonicera sempervirens,Coral Honeysuckle (Lonicera sempervirens),Mary Keim,CC BY-NC-SA 2.0,https://www.flickr.com/photos/38514062@N03/32912877750,https://live.staticflickr.com/3915/32912877750_44df64b932_z.jpg
Lonicera subspicata,190629 022 De Luz Wildflowers - Lonicera subspicata Southern Honeysuckle,cultivar413,CC BY 2.0,https://www.flickr.com/photos/131880272@N06/48416227152,https://live.staticflickr.com/65535/48416227152_d9b0137594_z.jpg
Lonicera utahensis,Utah Honeysuckle/Red Twinberry - Lonicera utahensis,Baha'i Views / Flitzy Phoebie,CC BY-NC-ND 2.0,https://www.flickr.com/photos/85934826@N00/27948170031,https://live.staticflickr.com/7222/27948170031_6ba32f7e3e_z.jpg
Ludwigia palustris,Ludwigia palustris,dogtooth77,CC BY-NC-SA 2.0,https://www.flickr.com/photos/53817483@N00/19585787862,https://live.staticflickr.com/335/19585787862_8f8e8b68ae_z.jpg
Lupinus albicaulis,IMG_3523 Sickle-keeled lupine - Lupinus albicaulis,Jon. D. Anderson,CC BY-NC-ND 2.0,https://www.flickr.com/photos/94694397@N07/34534346051,https://live.staticflickr.com/4160/34534346051_cdf1c48637_z.jpg
Lupinus albifrons,A dramatic bush lupine (Lupinus albifrons)....,Pete Tillman,CC BY-SA 2.0,https://www.flickr.com/photos/29050464@N06/47541772962,https://live.staticflickr.com/7883/47541772962_7e3d89f2a2_z.jpg
Lupinus arboreus,Yellow Bush Lupine at Salt Point,AGrinberg,CC BY-NC-ND 2.0,https://www.flickr.com/photos/66014106@N00/52973627088,https://live.staticflickr.com/65535/52973627088_be4f0dcfbb_z.jpg
Lupinus argenteus,Blooming lupine in southern Oregon,BLM Oregon & Washington,CC BY 2.0,https://www.flickr.com/photos/50169152@N06/47961242328,https://live.staticflickr.com/65535/47961242328_ef512bd1f8_z.jpg
Lupinus bicolor,Wild lupine - Lupinus bicolor,CountryMouse13,CC BY 2.0,https://www.flickr.com/photos/20456595@N04/28154563398,https://live.staticflickr.com/974/28154563398_267cf2a2c7_z.jpg
Lupinus excubitus,Lupinus excubitus var. austromontanus-Grape Soda Lupine,campsjc,CC BY-SA 2.0,https://www.flickr.com/photos/24284031@N00/19455918733,https://live.staticflickr.com/427/19455918733_6510cbe684_z.jpg
Lupinus latifolius,Lupinus,campsjc,CC BY-NC 2.0,https://www.flickr.com/photos/24284031@N00/28745786566,https://live.staticflickr.com/8810/28745786566_a10abfb8a8_z.jpg
Lupinus nootkatensis,Lupinus nootkatensis,AGrinberg,CC BY-NC-ND 2.0,https://www.flickr.com/photos/66014106@N00/46305836052,https://live.staticflickr.com/4820/46305836052_52ee3a651a_z.jpg
Lupinus perennis,SR 20 Bay county,eleanord43,CC BY-NC 2.0,https://www.flickr.com/photos/35626889@N07/26246334087,https://live.staticflickr.com/867/26246334087_a8044c92ee_z.jpg
Lupinus polyphyllus,art lupine untouched,foxtail_1,CC BY-NC-SA 2.0,https://www.flickr.com/photos/67164820@N06/21910894433,https://live.staticflickr.com/573/21910894433_6d29f4f459_z.jpg
Lupinus sericeus,Lupinus sericeus - silky lupine,Matt Lavin,CC BY-SA 2.0,https://www.flickr.com/photos/35478170@N08/52498447961,https://live.staticflickr.com/65535/52498447961_b01e49f0ea_z.jpg
Lupinus succulentus,Lupinus succulentus,campsjc,CC BY-SA 2.0,https://www.flickr.com/photos/24284031@N00/16357863228,https://live.staticflickr.com/8642/16357863228_b6c6e095b2_z.jpg
Lupinus texensis,Texas bluebonnet -- Lupinus texensis,Surely Shirly,CC0,https://www.flickr.com/photos/149130767@N03/33358300070,https://live.staticflickr.com/2881/33358300070_31dbab9425_z.jpg
Luzula comosa,North-northeast of Little Jicarita Peak,aspidoscelis,CC0,https://www.flickr.com/photos/26246711@N00/50695710966,https://live.staticflickr.com/65535/50695710966_574d4848a5_z.jpg
Lycium andersonii,"boxthorn, Lycium andersonii",Jim Morefield,CC BY-SA 2.0,https://www.flickr.com/photos/127605180@N04/32456070996,https://live.staticflickr.com/470/32456070996_7006b679c5_z.jpg
Lycium californicum,Lycium californicum,aspidoscelis,CC0,https://www.flickr.com/photos/26246711@N00/33015990441,https://live.staticflickr.com/3786/33015990441_a32d8571de_z.jpg
Lycium cooperi,Lycium cooperi-Peach Thorn,campsjc,CC BY-SA 2.0,https://www.flickr.com/photos/24284031@N00/16653261627,https://live.staticflickr.com/8634/16653261627_ec81ed26a3_z.jpg
Lycium fremontii,Lycium fremontii,Dick Culbert,CC BY 2.0,https://www.flickr.com/photos/92252798@N07/27681103541,https://live.staticflickr.com/7686/27681103541_29c92bab54_z.jpg
Lyonia lucida,Fetterbush (Lyonia lucida),Mary Keim,CC BY-NC-SA 2.0,https://www.flickr.com/photos/38514062@N03/38793073380,https://live.staticflickr.com/4626/38793073380_578137ce22_z.jpg
Lyonothamnus floribundus,"Lyonothamnus floribundus, ssp asplenifolius (SG)",davidshort,CC BY 2.0,https://www.flickr.com/photos/14583963@N00/16474805059,https://live.staticflickr.com/8675/16474805059_79c56d202a_z.jpg
Lysichiton americanus,American skunk cabbage,"Forest Service Alaska Region, USDA",CC BY 2.0,https://www.flickr.com/photos/58184989@N07/16752195643,https://live.staticflickr.com/7721/16752195643_ed1f804f6d_z.jpg
Lysimachia ciliata,Fringed Loosestrife,jmunt,CC BY-NC 2.0,https://www.flickr.com/photos/161643692@N05/47299236871,https://live.staticflickr.com/7860/47299236871_20cff27754_z.jpg
Lysimachia terrestris,Lysimachia,BlueRidgeKitties,CC BY-NC-SA 2.0,https://www.flickr.com/photos/41380738@N05/19805905905,https://live.staticflickr.com/390/19805905905_c4663d42b2_z.jpg
Machaerina angustifolia,starr-180909-0817-Machaerina_angustifolia-view_pool_Honomanu_Stream_with_Kim-Lower_Kula_Pipeline_Waikamoi-Maui,Starr Environmental,CC BY 2.0,https://www.flickr.com/photos/97499887@N06/45815420981,https://live.staticflickr.com/4901/45815420981_e38c8d9262_z.jpg
Magnolia grandiflora,Blooming Magnolia grandiflora #arlingtonva #weekend,martin_kalfatovic,CC BY-NC-SA 2.0,https://www.flickr.com/photos/38331851@N00/27204552170,https://live.staticflickr.com/7296/27204552170_db9a1e333d_z.jpg
Magnolia virginiana,Sweetbay (Magnolia virginiana),Mary Keim,CC BY-NC-SA 2.0,https://www.flickr.com/photos/38514062@N03/33836348156,https://live.staticflickr.com/2866/33836348156_50e87111ba_z.jpg
Mahonia aquifolium,Oregon grape bouquet,CAJC: in the PNW,CC BY-SA 2.0,https://www.flickr.com/photos/88913562@N00/26390900406,https://live.staticflickr.com/1579/26390900406_a51f7c9ca8_z.jpg
Mahonia fremontii,Desert mahonia,CAJC: in the PNW,CC BY-SA 2.0,https://www.flickr.com/photos/88913562@N00/26677226196,https://live.staticflickr.com/1528/26677226196_32039ebdf2_z.jpg
Mahonia nervosa,Mahonia nervosa,SuperFantastic,CC BY 2.0,https://www.flickr.com/photos/35423169@N00/29621768383,https://live.staticflickr.com/5621/29621768383_0926597bda_z.jpg
Mahonia nevinii,"180803 203 SD Botanic Gdn - Herb Gdn, Berberis nevinii syn Mahonia nevinii Nevin's Barberry, edible and now very rare in its native So Cal environment",cultivar413,CC BY 2.0,https://www.flickr.com/photos/131880272@N06/43677221914,https://live.staticflickr.com/1853/43677221914_54e80c92f5_z.jpg
Mahonia repens,Season's greetings,Tony Frates,CC BY-NC-SA 2.0,https://www.flickr.com/photos/54551481@N08/23911012035,https://live.staticflickr.com/769/23911012035_ee40f6e860_z.jpg
Mahonia trifoliolata,CAC037364a,jerryoldenettel,CC BY-NC-SA 2.0,https://www.flickr.com/photos/7457894@N04/26158937003,https://live.staticflickr.com/1570/26158937003_b47456680c_z.jpg
Maianthemum canadense,Clintonia borealis,BlueRidgeKitties,CC BY-NC-SA 2.0,https://www.flickr.com/photos/41380738@N05/19614759320,https://live.staticflickr.com/273/19614759320_4caf091533_z.jpg
Maianthemum dilatatum,"Maianthemum dilatatum (Korean large form) (Alph.Wood) A.Nelson & J.F.Macbr., Bot. Gaz. 61: 30 (1916).",Motohiro Sunouchi,CC BY 2.0,https://www.flickr.com/photos/25064784@N00/51249231772,https://live.staticflickr.com/65535/51249231772_44916c79dd_z.jpg
Maianthemum racemosum,Maianthemum racemosum (False Solomon's Seal),Plant Image Library,CC BY-SA 2.0,https://www.flickr.com/photos/138014579@N08/35032751725,https://live.staticflickr.com/4243/35032751725_44901380b1_z.jpg
Maianthemum stellatum,Starry false lily of the valley,Black Hills National Forest,Public Domain Mark 1.0,https://www.flickr.com/photos/140925193@N05/51103286926,https://live.staticflickr.com/65535/51103286926_0339b55c7e_z.jpg
Malacothamnus fasciculatus,Bush mallow (Malacothamnus fasciculatus ssp. laxiflorus),emiliechenphotography,CC BY-ND 2.0,https://www.flickr.com/photos/131829160@N06/19370768145,https://live.staticflickr.com/534/19370768145_a349cf6878_z.jpg
Malacothamnus fremontii,"150320 579 Annie's Annuals - Layia platyglossa, Malacothamnus fremontii, Mimulus tilingii",cultivar413,CC BY 2.0,https://www.flickr.com/photos/131880272@N06/17007355399,https://live.staticflickr.com/7659/17007355399_c9d0b5df52_z.jpg
Malosma laurina,2017-07-29-13.56.11 ZS PMax Malosma laurina-1,John Rusk,CC BY 2.0,https://www.flickr.com/photos/12303842@N00/35416821114,https://live.staticflickr.com/4321/35416821114_3a86b2c581_z.jpg
Marah fabaceus,Marah fabaceus,Maya Goklany,CC BY 2.0,https://www.flickr.com/photos/130313898@N03/19103316093,https://live.staticflickr.com/458/19103316093_254f4584bf_z.jpg
Matteuccia struthiopteris,Matteuccia struthiopteris,Hornbeam Arts,CC BY-NC 2.0,https://www.flickr.com/photos/9667981@N04/41109510234,https://live.staticflickr.com/826/41109510234_3fe3f97d6c_z.jpg
Melampodium divaricatum,Melampodium divaricatum (Rich.) DC.,Barry Hammel,CC BY-NC-SA 2.0,https://www.flickr.com/photos/68114448@N06/49069491186,https://live.staticflickr.com/65535/49069491186_50dd315860_z.jpg
Melampodium leucanthum,plains blackfoot Melampodium leucanthum,Paul and Jill,CC BY 2.0,https://www.flickr.com/photos/39136124@N00/36234396204,https://live.staticflickr.com/4432/36234396204_5218c27f92_z.jpg
Melicope knudsenii,starr-050528-7103-Melicope_knudsenii-and_ohia_blooming-Auwahi-Maui,Starr Environmental,CC BY 2.0,https://www.flickr.com/photos/97499887@N06/24137950293,https://live.staticflickr.com/1447/24137950293_69fdb9572c_z.jpg
Mentha arvensis,"wild mint, Mentha arvensis",Jim Morefield,CC BY-SA 2.0,https://www.flickr.com/photos/127605180@N04/16276436902,https://live.staticflickr.com/8630/16276436902_bac3ba8a25_z.jpg
Mentha canadensis,"Mentha canadensis (American wild mint), Richmond, RI",Doug_McGrady,CC BY 2.0,https://www.flickr.com/photos/150919437@N06/36390279835,https://live.staticflickr.com/4337/36390279835_78aa9dc67c_z.jpg
Menyanthes trifoliata,another bee on bogbean (Menyanthes trifoliata),conall..,CC BY 2.0,https://www.flickr.com/photos/16176711@N02/18750800461,https://live.staticflickr.com/8842/18750800461_729aa38818_z.jpg
Menziesia ferruginea,Fool's Huckleberry. Mock Azalea - Menziesia ferruginea,tlhowes2012,CC BY-NC-SA 2.0,https://www.flickr.com/photos/83789606@N02/33533408080,https://live.staticflickr.com/3941/33533408080_34a0634713_z.jpg
Mertensia ciliata,Bluebells in Utah,philipbouchard,CC BY-NC-ND 2.0,https://www.flickr.com/photos/62003631@N00/45588283081,https://live.staticflickr.com/1909/45588283081_ef8138383e_z.jpg
Mertensia lanceolata,Lance-leaf bluebells,CAJC: in the PNW,CC BY-SA 2.0,https://www.flickr.com/photos/88913562@N00/26683793485,https://live.staticflickr.com/1620/26683793485_d987d1c819_z.jpg
Mertensia paniculata,Bluebells,Mount Rainier NPS,CC BY 2.0,https://www.flickr.com/photos/78037339@N03/18346361453,https://live.staticflickr.com/516/18346361453_68d8f89cd4_z.jpg
Mertensia virginica,"Virginia Bluebells, from my east windows ~ Huron River and Watershed, Michigan",j van cise photos,CC BY 2.0,https://www.flickr.com/photos/115464896@N07/27574356339,https://live.staticflickr.com/4636/27574356339_4e13879bf7_z.jpg
Metopium toxiferum,Metopium toxiferum Poisonwood fruits.  Great Pine Key.  Les toxic than manchineel,Mary Gillham Archive Project,CC BY 2.0,https://www.flickr.com/photos/139791896@N06/38336873754,https://live.staticflickr.com/4541/38336873754_21a6212f18_z.jpg
Metrosideros collina,"Metrosideros collina (Hena, Puarata)",Arthur Chapman,CC BY-NC 2.0,https://www.flickr.com/photos/32005048@N06/35718690964,https://live.staticflickr.com/4340/35718690964_0502ed2331_z.jpg
Metrosideros polymorpha,starr-200319-7581-Metrosideros_polymorpha-flowers-Hawea_Pl_Olinda-Maui,Starr Environmental,CC BY 2.0,https://www.flickr.com/photos/97499887@N06/49751429341,https://live.staticflickr.com/65535/49751429341_98fc2f6817_z.jpg
Mimosa aculeaticarpa,Mimosa aculeaticarpa,anthony_mendoza,CC BY-NC-SA 2.0,https://www.flickr.com/photos/39039456@N07/17766192850,https://live.staticflickr.com/8854/17766192850_acbe93e63d_z.jpg
Mimulus aurantiacus,Red monkeyflower 8596sqa,JKehoe_Photos,CC BY-ND 2.0,https://www.flickr.com/photos/31878558@N05/33769397188,https://live.staticflickr.com/65535/33769397188_8a13e7088b_z.jpg
Mimulus cardinalis,J20170713-0030—Mimulus cardinalis—RPBG—DxO,John Rusk,CC BY 2.0,https://www.flickr.com/photos/12303842@N00/35603052510,https://live.staticflickr.com/4301/35603052510_13c0728004_z.jpg
Mimulus guttatus,Seep Monkeyflower (Mimulus guttatus),Franco Folini,CC BY-SA 2.0,https://www.flickr.com/photos/78425154@N00/17309261378,https://live.staticflickr.com/7784/17309261378_8227996e95_z.jpg
Mimulus ringens,plant Mimulus ringens Allegheny monkey flower Suli Marsh ncwetlands AM (11),ncwetlands.org,CC0,https://www.flickr.com/photos/150964093@N06/43478529124,https://live.staticflickr.com/1866/43478529124_cf355dcb91_z.jpg
Mirabilis laevis,J20151022-0029—Mirabilis laevis var villosa—RPBG,John Rusk,CC BY 2.0,https://www.flickr.com/photos/12303842@N00/22452731116,https://live.staticflickr.com/619/22452731116_400f74da35_z.jpg
Mirabilis multiflora,J20170914-0033—Mirabilis multiflora var pubescens—RPBG,John Rusk,CC BY 2.0,https://www.flickr.com/photos/12303842@N00/48795817381,https://live.staticflickr.com/65535/48795817381_7514b5acd0_z.jpg
Mitchella repens,"Mitchella repens (partridgeberry), flowers",tgpotterfield,CC BY-NC-SA 2.0,https://www.flickr.com/photos/55770627@N04/35694152005,https://live.staticflickr.com/4103/35694152005_a76e03e853_z.jpg
Mitella diphylla,"Tiarella stolonifera (Creeping Foamflower) and Two-leaf Mitrewort (Mitella diphylla), Mt Greylock, Adams, MA",Doug_McGrady,CC BY 2.0,https://www.flickr.com/photos/150919437@N06/31327621184,https://live.staticflickr.com/713/31327621184_c54aa3ce68_z.jpg
Mitella nuda,mitella nuda,gertjanvannoord,CC BY-ND 2.0,https://www.flickr.com/photos/145907835@N07/48384372236,https://live.staticflickr.com/65535/48384372236_14c3b56307_z.jpg
Mitella pentandra,Mitella pentandra,gertjanvannoord,CC BY-ND 2.0,https://www.flickr.com/photos/145907835@N07/48434386516,https://live.staticflickr.com/65535/48434386516_3fa189166f_z.jpg
Monarda citriodora,Texas Wildflowers,M.P.N.texan,CC BY-NC 2.0,https://www.flickr.com/photos/8113246@N02/53153499475,https://live.staticflickr.com/65535/53153499475_dd4474893a_z.jpg
Monarda didyma,Monarda didyma 'Cambridge Scarlet',M. Martin Vicente,CC BY 2.0,https://www.flickr.com/photos/32179778@N00/34615549262,https://live.staticflickr.com/4269/34615549262_64a194dcec_z.jpg
Monarda fistulosa,Wild Bergamot (Monarda fistulosa),wackybadger,CC BY-SA 2.0,https://www.flickr.com/photos/8584048@N05/23265435245,https://live.staticflickr.com/682/23265435245_28aece7401_z.jpg
Monarda punctata,Spotted Beebalm (Monarda punctata),jonnx12,CC BY-SA 2.0,https://www.flickr.com/photos/126083867@N02/41100782361,https://live.staticflickr.com/875/41100782361_56aefce2c7_z.jpg
Monardella villosa,J20161013-0008—Monardella villosa ssp franciscana—RPBG,John Rusk,CC BY 2.0,https://www.flickr.com/photos/12303842@N00/30436124651,https://live.staticflickr.com/8641/30436124651_de842e33ac_z.jpg
Morella cerifera,Wax Myrtle (Morella cerifera aka Myrica cerifera),Mary Keim,CC BY-NC-SA 2.0,https://www.flickr.com/photos/38514062@N03/32936646215,https://live.staticflickr.com/2659/32936646215_606f97ca0c_z.jpg
Morus rubra,Red mulberry spring,Thomas Cizauskas,CC BY-NC-ND 2.0,https://www.flickr.com/photos/75714412@N00/52058546743,https://live.staticflickr.com/65535/52058546743_f51fb951dd_z.jpg
Muhlenbergia capillaris,Muhlenbergia capillaris,dogtooth77,CC BY-NC-SA 2.0,https://www.flickr.com/photos/53817483@N00/30966844985,https://live.staticflickr.com/5735/30966844985_e28a1e75df_z.jpg
Muhlenbergia emersleyi,Animas Mountains,aspidoscelis,CC0,https://www.flickr.com/photos/26246711@N00/32366584028,https://live.staticflickr.com/4826/32366584028_f239738eed_z.jpg
Muhlenbergia lindheimeri,Animas Mountains,aspidoscelis,CC0,https://www.flickr.com/photos/26246711@N00/32366584028,https://live.staticflickr.com/4826/32366584028_f239738eed_z.jpg
Muhlenbergia porteri,"bush muhly, Muhlenbergia porteri",Jim Morefield,CC BY-SA 2.0,https://www.flickr.com/photos/127605180@N04/16515056461,https://live.staticflickr.com/7404/16515056461_ec81f7d166_z.jpg
Muhlenbergia reverchonii,Seep muhly,smallcurio,CC BY 2.0,https://www.flickr.com/photos/107480180@N03/33554058530,https://live.staticflickr.com/2911/33554058530_1f21631f6f_z.jpg
Muhlenbergia rigens,Muhlenbergia rigens - deergrass,Matt Lavin,CC BY-SA 2.0,https://www.flickr.com/photos/35478170@N08/48469296522,https://live.staticflickr.com/65535/48469296522_976b736e19_z.jpg
Myoporum sandwicense,starr-041223-2210-Myoporum_sandwicense-habitat-Kanaio_Beach-Maui,Starr Environmental,CC BY 2.0,https://www.flickr.com/photos/97499887@N06/24604790522,https://live.staticflickr.com/1674/24604790522_d9071c00e8_z.jpg
Myosotis alpestris,Myosotis alpestris,Lauri P. Photography,Public Domain Mark 1.0,https://www.flickr.com/photos/196810465@N05/52898932809,https://live.staticflickr.com/65535/52898932809_4b1c2c9f4a_z.jpg
Myosotis laxa,339 Myosotis laxa ssp. caespitosa (Schultz) Hyl. Ex Nordh.,NATT-at-NKM,CC BY 2.0,https://www.flickr.com/photos/75001205@N02/23810447270,https://live.staticflickr.com/5749/23810447270_c5cdb67574_z.jpg
Myrica californica,Myrica californica,copepodo,CC BY-NC-ND 2.0,https://www.flickr.com/photos/63661371@N00/19565468965,https://live.staticflickr.com/449/19565468965_f203f96c42_z.jpg
Myrica cerifera,Wax Myrtle (Morella cerifera aka Myrica cerifera),Mary Keim,CC BY-NC-SA 2.0,https://www.flickr.com/photos/38514062@N03/32936646215,https://live.staticflickr.com/2659/32936646215_606f97ca0c_z.jpg
Myrica pensylvanica,Bayberry Berries (Myrica pensylvanica),AssateagueNPS,Public Domain Mark 1.0,https://www.flickr.com/photos/89848173@N08/16784809255,https://live.staticflickr.com/7648/16784809255_2806ac5359_z.jpg
Myrsine lessertiana,starr-100916-4475-Myrsine_lessertiana-leaves-Waikau_Trail_Haleakala_National_Park-Maui,Starr Environmental,CC BY 2.0,https://www.flickr.com/photos/97499887@N06/24426288883,https://live.staticflickr.com/1633/24426288883_392f95d849_z.jpg
Nassella pulchra,purple needlegrass Nassella pulchra,loarie,CC BY 2.0,https://www.flickr.com/photos/57556735@N08/17202322046,https://live.staticflickr.com/7638/17202322046_f2387f377f_z.jpg
